true ang,predicted ang
-0.001783797104051548,-0.0013597650772999446
-0.0015863544773444171,-0.0015190756001661992
-0.0014590452478659356,-0.0015626314056834338
-0.0016786173185007254,-0.0013597650772999446
-0.0015734625877100168,-0.0015626314056834338
-0.0014138732782455598,-0.0013597650772999446
-0.0016241036054260023,-0.0012179420031446023
-0.0013175347262014726,-0.001189987187846263
-0.001059747271125506,-0.001189987187846263
-0.0010010017690054846,-0.001189987187846263
-0.0009088133208656598,-0.0011383982948664105
-0.0009504214318259231,-0.0011383982948664105
-0.0009631928577246673,-0.0011896611793094905
