true ang,predicted ang
-0.001783797104051548,-0.0015153835735671663
-0.0015863544773444171,-0.001548369487818703
-0.0014590452478659356,-0.0015703757974856968
-0.0016786173185007254,-0.0015324211967045409
-0.0015734625877100168,-0.0015471837078182959
-0.0014138732782455598,-0.00157135562467423
-0.0016241036054260023,-0.0012148612506538937
-0.0013175347262014726,-0.0011837735637942892
-0.001059747271125506,-0.0011398382919426023
-0.0010010017690054846,-0.0011175115208149418
-0.0009088133208656598,-0.0011337981466529778
-0.0009504214318259231,-0.0011264473803833312
-0.0009631928577246673,-0.0011330862878014632
